prov,city,city_id,year,turnover_commercial,size_commercial,turnover_housing,size_housing,hp_commercial,hp_housing,CPI_ly,cpi2013,hp_housing_deflate,hp_housing_minus,hp_housing_deflate_minus,rhp,rhp_deflate,lhp,lhp_deflate,province1,province2,province3,province4,province5,province6,province7,province8,province9,province10,province11,province12,province13,province14,province15,province16,province17,province18,province19,province20,province21,province22,province23,province24,province25,province26,province27,province28,province29,province30,province31,detail_fact,renewal,detail_plan,renewal_plan,lnrenewal,city_id2,pop_city_hk,pop_city_cz,pop_prov_cz,pop_prov_hk,detail_shiji_prov,棚改量,renewal_prov,detail_plan_prov,renewal_plan_prov,pop_r_hk,pop_r_cz,r_hk_lag,r_cz_lag,instrument1,instrument2,linstru2,capital,lpop_hk,lpop_cz,largecity,nearport,agdp,gdp,gdp_deflate,agdp_deflate,lgdp_deflate,lagdp_deflate,agdp_deflate1,size,price,landp,city_id3,landp_lag,landp_deflate,lnlandp_deflate,lnlandp,interestr,interestr_deflate,pop_city2000,pop_prov2000,pop_r2000,instrument3,renewal_r,lnrenewal_lag,export_us,exchange,export_rmb,export_share,east,renewal_east,instru2_east,lnrenewal_plan,positive,renewal_pos,instru2_pos,d_lhp_deflate,renewal_group,city_obs_count
吉林省,四平市,72.0,2016.0,313563.0,84.74,285636.0,80.91,3700.295,3530.2929180571005,101.6,105.39374399999998,3349.6228,3598.7458,3469.2056,-0.01902133,-0.034469783,8.169136,8.116603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,69.0,324.5,325.00367526951976,2733.0,2645.4878,,,,推进棚户区改造，全年改造完成13万套,,0.12266169,0.118918285,0.12261474,0.118765794,,,,0,5.7822857,5.7838364,0,0.914991386920557,36732.0,1193.8035,1132.7081,34852.164,7.0323668,10.458871,3.4852164,629.9492480000001,211061.9611999999,0.335046,94.0,0.12544662,0.31789932,-1.1460205,-1.0934875,4.75,4.506909,322.88,2682.0,0.12038777,,,,3400.0,6.6401,22576.34,189112.7,0.0,,,,0.0,,,-0.03507805,low,5
吉林省,四平市,72.0,2017.0,82480.0,23.2,69192.0,21.3,3555.1724,3248.450704225352,101.6,107.08004390399998,3033.6658,3530.293,3349.6228,-0.07983538,-0.09432615,8.085934,8.017527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚改完成5026套,0.5026,,,-0.6879606,69.0,320.4,322.0029122554562,2717.43,2615.7894,改造各类棚户区11.9万套，惠及33万人。,,11.9,改造各类棚户区11.5万套,11.5,0.12248693,0.11849538,0.12266169,0.118918285,1.4106094,1.3675603,0.31302834,0,5.7695704,5.7745605,0,0.914991386920557,29187.0,939.8299,877.68915,27257.18,6.7772923,10.213072,2.725718,454.26658599999956,211462.42609999972,0.46550292,94.0,0.335046,0.43472424,-0.8330434,-0.76463693,4.75,4.435934,322.88,2682.0,0.12038777,1.3844594,0.0015608554,,21597.0,6.7547,145881.25,1552209.1,0.0,0.0,0.0,,0.0,0.0,0.0,-0.09907627,low,5
吉林省,四平市,72.0,2018.0,245000.0,68.5,213000.0,64.4,3576.6423,3307.453416149068,102.1,109.32872482598397,3025.2373,3248.4507,3033.6658,0.018163346,-0.002778311,8.103934,8.014745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,69.0,319.3,319.3,2704.06,,改造各类棚户区9.5万套,,9.5,改造各类棚户区9.5万套,9.5,,0.1180817,0.12248693,0.11849538,1.1636258,1.1257061,0.11841046,0,5.766131,5.766131,0,0.914991386920557,,,,,,,,930.8566209999998,461898.16150000016,0.49620765,94.0,0.46550292,0.45386758,-0.7899498,-0.7007608,4.75,4.344695,322.88,2682.0,0.12038777,1.1436838,,-0.6879606,2769.1400223842224,6.6118,18309.0,,0.0,,0.0,,0.0,,0.0,-0.002781868,low,5
宁夏回族自治区,固原市,73.0,2014.0,412892.0,41.2892,260305.0,86.7792,10000.0,2999.624333941774,101.9,101.9,2943.694,3025.1213,3025.1213,-0.008428424,-0.026917018,8.006243,7.9874206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,改造城市棚户区1.26万户,1.26,,,0.23111172,70.0,153.33,123.5546867796485,661.54,671.5575,争取棚户区和危窑危房改造融资贷款222.5亿元，新建保障性住房3万套，改造棚户区9.3万户、农村危窑危房4.7万户。,,9.2,改造棚户区9.2万户,9.2,0.22831999,0.18676828,0.23062631,0.19171795,2.121762,1.7638052,0.5674735,0,5.0325923,4.816684,0,1.26576671409251,16268.1,201.0,197.25221,15964.77,5.284483,9.67814,1.5964769,872.9982910000001,86430.49799999996,0.0990042,95.0,0.06439598,0.09715819,-2.3314147,-2.312593,6.33,6.2119727,,,,,0.010197913,,26.0,6.1424,159.7024,7945.3926,0.0,0.0,0.0,,0.0,0.0,0.0,,middle,5
宁夏回族自治区,固原市,73.0,2015.0,239863.0,23.9863,161612.0,54.8085,10000.0,2948.666721402702,101.1,103.0209,2862.2024,2999.6243,2943.694,-0.016987976,-0.027683482,7.9891086,7.959347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,改造农村危房危窑4.63万户、城市棚户区8642户,0.8642,改造城市棚户区7967户,0.7967,-0.14595106,70.0,149.77,121.95789992686174,667.88,664.1119,,,,,,0.22551923,0.1826045,0.22831999,0.18676828,,,,0,5.009101,4.803676,0,1.26576671409251,17819.107096,217.318088,210.94563,17296.594,5.3516006,9.758265,1.7296593,1917.3274339999984,47418.24,0.024731424,95.0,0.0990042,0.02400622,-3.7294424,-3.6996806,5.31,5.154294,,,,,0.0070860516,0.23111172,124.0,6.2272,772.1728,35531.914,0.0,0.0,,-0.22727709,0.0,0.0,,-0.028073788,middle,5
宁夏回族自治区,固原市,73.0,2016.0,375300.0,37.53,285712.0,92.8428,10000.0,3077.3737974296337,101.5,104.56621349999999,2942.9905,2948.6667,2862.2024,0.043649234,0.028225847,8.031832,7.9871817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.86,改造棚户区8600户110万平方米,0.86,-0.1508229,70.0,150.1113,121.60825000844831,675.0,672.506,改造棚户区住房6.35万套，通过货币化安置，消化商品房库存150多万平方米，去库存周期较上年减少2.3个月,,6.35,想方设法去库存、防风险，实行保障性住房货币化，提高公租房入住率，发展住房租赁市场，保持房地产市场健康发展，商品房销售800万平方米以上,6.35,0.22321184,0.18016037,0.22551923,0.1826045,1.4320471,1.1595386,0.14802219,0,5.011377,4.8008046,0,1.26576671409251,19719.536461,239.805832,229.33395,18858.42,5.435179,9.844715,1.885842,620.0294500000001,98040.22150000001,0.15812187,95.0,0.024731424,0.15121698,-1.8890395,-1.8443892,4.75,4.5425763,,,,,0.0070718885,-0.14595106,202.0,6.6401,1341.3002,55932.758,0.0,0.0,0.0,-0.1508229,0.0,0.0,0.0,0.027834892,middle,5
宁夏回族自治区,固原市,73.0,2017.0,401447.0,40.1447,238783.0,70.9605,10000.0,3365.012929728511,101.6,106.23927291599999,3167.3909,3077.3738,2942.9905,0.09346903,0.07624911,8.121187,8.060663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,博物馆等9个片区200万平方米棚改全部开工建设，清水河两岸等150万平方米棚改拆迁工作进展顺利,,建成博物馆、城隍庙、西湖路等4个片区100万平方米棚改工程，,,,70.0,150.58,122.43325325234578,681.79,679.1406,,,5.34,棚户区住房5.34万套,5.34,0.2217214,0.17957619,0.22321184,0.18016037,1.1919513,0.9620564,-0.038682204,0,5.0144944,4.807566,0,1.26576671409251,22061.0,270.1,254.23743,20765.39,5.5382686,9.941043,2.076539,606.6133259999998,68081.67000000001,0.1122324,95.0,0.15812187,0.105641164,-2.2477071,-2.1871836,4.75,4.47104,,,,,,-0.1508229,,6.7547,,,0.0,,0.0,,0.0,,0.0,0.07348156,middle,5
宁夏回族自治区,固原市,73.0,2018.0,528700.0,133.95,388300.0,112.94,3946.995,3438.108730299274,102.3,108.68277619306798,3163.4348,3365.013,3167.3909,0.02172229,-0.0012489948,8.142676,8.059414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,改造市区棚户区6100余户,,,,,70.0,150.7732,123.52917209908736,688.11,,改造城镇棚户区住房3万套,,3.0,改造棚户区2.9万套,2.9,,0.17951952,0.2217214,0.17957619,0.642992,0.52077097,-0.65244496,0,5.0157766,4.8164773,0,1.26576671409251,24544.0,303.19,278.96783,22583.154,5.6310964,10.02496,2.2583153,317.81816299999986,50804.015000000014,0.15985246,95.0,0.1122324,0.14708169,-1.9167671,-1.833504,4.75,4.3705177,,,,,,,,6.6118,,,0.0,,0.0,,0.0,,0.0,-0.0012493134,middle,5
山西省,大同市,75.0,2014.0,367814.0,81.6811,285229.0,71.2377,4503.049,4003.905235570491,101.7,101.7,3936.9766,3993.4246,3993.4246,0.002624483,-0.014135236,8.295026,8.278169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,71.0,339.2,338.34079778430777,3647.96,3522.1786,,,,,,0.09630403,0.09274795,0.095736936,0.09273325,,,,0,5.82659,5.824054,0,0.44771411980668,29607.0,1001.7256,984.9809,29112.094,6.8926225,10.278909,2.9112093,1803.604927999999,575108.6526,0.31886622,98.0,0.5321969,0.3135361,-1.1598407,-1.1429837,6.33,6.224189,283.9,3248.0,0.08740763,,,,30235.0,6.1424,185715.47,1853955.5,0.0,,,,0.0,,,,high,5
山西省,大同市,75.0,2015.0,555070.0,121.0086,534802.0,118.8984,4587.0293,4497.974741459936,100.6,102.31020000000001,4396.4087,4003.9053,3936.9766,0.123396896,0.116696686,8.411383,8.388543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,71.0,316.22,339.9174868501727,3664.12,3498.0301,,,,今年要加快推进棚户区和城中村改造，加大公租房建设力度，稳步推进共有产权住房建设，新开工城镇保障性住房25万套、建成18万套。,,0.09039945,0.0927692,0.09630403,0.09274795,,,,0,5.7564383,5.828703,0,0.44771411980668,30989.0,1053.3703,1029.5848,30289.258,6.936911,10.318548,3.028926,659.7856159999995,113609.72129999999,0.17219187,98.0,0.31886622,0.16830371,-1.7819852,-1.7591459,5.31,5.1900983,283.9,3248.0,0.08740763,,,,28533.0,6.2272,177680.7,1686782.9,0.0,,,,0.0,,,0.11037445,high,5
山西省,大同市,75.0,2016.0,632368.0,143.3867,545021.0,127.0247,4410.2275,4290.669452476565,101.1,103.4356122,4148.155,4497.9746,4396.4087,-0.046088558,-0.056467433,8.364198,8.330419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.5,征收安置1.7万户、改造棚户区5.5万户,5.5,1.704748,71.0,317.94,341.40857352060175,3682.0,3522.1257,,,,加大棚户区改造货币化安置力度,,0.09026935,0.092723675,0.09039945,0.0927692,,,,0,5.7618628,5.83308,0,0.44771411980668,30046.0,1025.7962,991.72437,29048.023,6.899445,10.276706,2.9048023,1341.0876810000004,297226.47,0.2216309,98.0,0.17219187,0.21426943,-1.540521,-1.5067419,4.75,4.592229,283.9,3248.0,0.08740763,,0.016109731,,29249.71009472749,6.6401,194221.0,1893368.2,0.0,0.0,,1.704748,0.0,0.0,,-0.058124542,high,5
山西省,大同市,75.0,2017.0,966614.0,200.5684,844214.0,189.8165,4819.3735,4447.526953663143,101.1,104.5734039342,4253.019,4290.6694,4148.155,0.03655782,0.025279736,8.400104,8.355385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成老旧小区改造1.3万套，棚户区改造建成9万套,3.14,开工城市棚户区改造31400套,3.14,1.1442229,71.0,318.06,343.2126656667993,3702.35,3702.3518,,,,,,0.085907556,0.0927013,0.09026935,0.092723675,,,,0,5.76224,5.8383503,0,0.44771411980668,32671.0,1121.3101,1072.2709,31242.17,6.977534,10.3495245,3.124217,726.6864279999999,825207.7999999999,1.1355761,98.0,0.2216309,1.085913,0.08242106,0.12714012,4.75,4.542264,283.9,3248.0,0.08740763,,0.009148846,1.704748,26905.0,6.7547,181735.2,1620739.9,0.0,0.0,,1.1442229,0.0,0.0,,0.02496624,high,5
山西省,大同市,75.0,2018.0,1305084.0,248.2734,1227052.0,239.3538,5256.6406,5126.5198212854775,101.8,106.45572520501561,4815.6357,4447.527,4253.019,0.15266754,0.13228643,8.542182,8.479624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,全市棚改项目开工8806套，基本建成22772套,0.88,,,-0.12783337,71.0,,344.91954334680156,3718.34,,,,12.52,棚户区住房改造12.52万套,12.52,,0.0927617,0.085907556,0.0927013,1.0755626,1.1606203,0.14895463,0,,5.8433113,0,0.44771411980668,36877.0,1271.9598,1194.8252,34640.69,7.0857553,10.452785,3.4640691,1336.8752519999991,392077.9545,0.29327938,98.0,1.1355761,0.27549422,-1.2891886,-1.2266296,4.75,4.461949,283.9,3248.0,0.08740763,1.0943435,0.0025513195,1.1442229,1447984.2,6.6118,9573782.0,75267960.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.12423897,high,5
黑龙江省,大庆市,76.0,2014.0,1767207.0,366.0394,1462428.0,326.5481,4827.9146,4478.445901231703,101.5,101.5,4412.262,3830.6748,3830.6748,0.16910104,0.15182374,8.407031,8.392143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,72.0,278.0052,278.2938410297711,3833.0,3746.9552,保障性安居工程建成19.1万套，新开工16.6万套,,,,,0.07419496,0.07260471,0.0747775,0.07356815,,,,0,5.62764,5.6286774,0,1.21118690234143,146518.0,4077.5057,4017.247,144352.7,8.298352,11.880015,14.43527,770.7553589999995,326724.3519,0.4239015,99.0,0.2091187,0.41763693,-0.87314284,-0.8582542,6.33,6.236453,250.58,3807.0,0.06582086,,,,37800.0,6.1424,232182.72,569423.44,0.0,,,,0.0,,,,low,5
黑龙江省,大庆市,76.0,2015.0,1448728.0,263.639,1075068.0,224.1987,5495.12,4795.157153007578,101.1,102.6165,4672.891,4478.446,4412.262,0.07071903,0.059069224,8.475362,8.449533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,新建棚改安置房和公租房1629套,0.1629,,,-1.8146187,72.0,277.4848,270.94401307723746,3812.0,3690.0421,,,,分类推进采煤沉陷区、煤城棚户区、国有工矿棚户区和其它地区棚户区改造。保障性安居工程力争开工20万套，基本建成11.1万套。,,0.07519828,0.0710766,0.07419496,0.07260471,,,,0,5.6257663,5.601912,0,1.21118690234143,110115.0,2983.5,2907.4272,107307.305,7.9750237,11.583452,10.73073,927.2479970000009,74380.31710000001,0.08021621,99.0,0.4239015,0.078170866,-2.5488582,-2.5230298,5.31,5.1746063,250.58,3807.0,0.06582086,,0.00060123124,,58914.0,6.2272,366869.25,1229660.6,0.0,0.0,,,0.0,0.0,,0.057390213,low,5
黑龙江省,大庆市,76.0,2016.0,1094800.0,237.9855,902885.0,200.2218,4600.2803,4509.4240487299585,101.5,104.1557475,4329.501,4795.157,4672.891,-0.059587866,-0.07348558,8.413925,8.373207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,72.0,277.7979,275.63661421480623,3799.0,3659.0063,全省棚改开工20.8万套，建成19.9万套，货币化安置9万余套。,,20.8,多路径推进，有效实施货币化安置。确保完成棚改17.7万套，力争完成20.4万套,17.7,0.07592168,0.07255504,0.07519828,0.0710766,1.3310095,1.2580558,0.22956751,0,5.626894,5.6190834,0,1.21118690234143,94690.0,2610.0031,2505.8657,90911.93,7.82639,11.417646,9.091193,571.8963249999997,98960.11300000001,0.17303856,99.0,0.08021621,0.16613443,-1.794958,-1.7542409,4.75,4.560478,250.58,3807.0,0.06582086,1.1650292,,-1.8146187,44743.12,6.6401,297098.78,1138308.1,0.0,,0.0,,0.0,,0.0,-0.07632637,low,5
黑龙江省,大庆市,76.0,2017.0,935877.0,174.2495,489687.0,111.3228,5370.902,4398.802401664349,101.3,105.5097722175,4169.0947,4509.424,4329.501,-0.024531167,-0.03704959,8.389088,8.335454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,改造老旧小区11个、棚户区2736户、农村泥草危房1.3万户,0.2736,,,-1.2960881,72.0,277.8003,274.4271015694585,3788.7,3600.6163,采煤沉陷区棚改14.2万套,,14.2,棚户区改造开工20.8万套,20.8,0.07715354,0.072433054,0.07592168,0.07255504,1.579171,1.5091449,0.4115432,0,5.6269026,5.6146855,0,1.21118690234143,97677.0,2680.5216,2540.5435,92576.26,7.840133,11.435788,9.257626,904.0520070000005,122015.8633,0.13496552,99.0,0.17303856,0.12791756,-2.0563693,-2.0027359,4.75,4.5019526,250.58,3807.0,0.06582086,1.3690739,0.000996986,,121227.5,6.7547,818855.4,3054836.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.037753105,low,5
黑龙江省,大庆市,76.0,2018.0,687000.0,130.5,605000.0,119.9,5264.3677,5045.871559633028,102.0,107.61996766185001,4688.6016,4398.8022,4169.0947,0.14710125,0.12460902,8.526325,8.452889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,72.0,272.8,271.96116504854365,3773.1,,棚改开工13.02万套，基本建成14.88万套,,13.02,,,,0.07207897,0.07715354,0.072433054,,,,0,5.608739,5.6056595,0,1.21118690234143,103000.0,2801.2,2602.8628,95707.15,7.864367,11.4690485,9.570715,946.0086899999999,206216.7126,0.21798606,99.0,0.13496552,0.2025517,-1.5967602,-1.5233241,4.75,4.413679,250.58,3807.0,0.06582086,,,-1.2960881,59439.18448833903,6.6118,393000.0,1402970.1,0.0,,,,0.0,,,0.117435455,low,5
辽宁省,大连市,78.0,2014.0,6878653.0,746.4018,5983672.0,670.7348,9215.751,8921.069847576122,101.7,101.7,8771.946,7859.143,7859.143,0.13511992,0.11614539,9.096171,9.079314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,改造棚户区2.4万平方米,1.98,完成棚户区（危旧房）改造1.98万户,1.98,0.6830968,73.0,594.3,696.3449986748536,4391.0,4244.2269,完成新增保障性安居工程32.8万套，其中棚户区改造29.5万套,,29.5,,29.5,0.1400255,0.15858461,0.13954604,0.15757467,4.116608,4.6484528,1.5365344,0,6.3873844,6.545845,1,0.490988554173356,109939.415298,7655.5762,7527.607,108101.69,8.926332,11.590828,10.810169,2156.460496,1680749.6301999995,0.77940196,101.0,1.0896643,0.76637363,-0.26608545,-0.24922837,6.33,6.224189,551.47,4184.0,0.1318045,3.8882327,0.0028434182,,3022478.0,6.1424,18565268.0,24250648.0,0.0,0.0,0.0,0.6830968,0.0,0.0,0.0,,middle,5
辽宁省,大连市,78.0,2015.0,5691046.0,637.3,5197509.0,596.7,8929.933,8710.422322775263,101.4,103.12380000000002,8446.568,8921.07,8771.946,-0.023612412,-0.037093014,9.072275,9.041515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,完成棚户区改造1.24万套、“暖房子”工程300.7万平方米,1.24,完成城市棚户区(危旧房)改造8000套,0.8,0.21511137,73.0,593.6,698.5450479752806,4382.4,4229.659,完成国家下达的棚户区改造任务，新增保障性安居工程23.9万套,,19.1,继续推进以棚户区改造为重点的保障性安居工程建设，新增任务21万套，其中棚户区改造19.1万套,19.1,0.14034228,0.15939783,0.1400255,0.15858461,2.6744869,3.028966,1.1082213,0,6.3862057,6.549,1,0.490988554173356,110682.0,7731.6363,7497.4316,107329.25,8.922316,11.583656,10.732925,2324.8627920000013,905280.8702000002,0.3893911,101.0,0.77940196,0.37759575,-0.9739311,-0.9431711,5.31,5.149151,551.47,4184.0,0.1318045,2.5174658,0.0017751182,0.6830968,2579700.0,6.2272,16064308.0,20777372.0,0.0,0.0,0.0,-0.22314355,0.0,0.0,0.0,-0.03779888,middle,5
辽宁省,大连市,78.0,2016.0,6617770.0,707.49,5969343.0,654.62,9353.871,9118.791054352143,101.6,104.7737808,8703.313,8710.422,8446.568,0.046882823,0.030396381,9.118093,9.071459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,棚户区改造开工8190套，完成“暖房子”工程300万平方米，惠及居民4.6万户,0.819,实施棚户区改造8071套,0.8071,-0.1996712,73.0,595.63,690.5023391812866,4378.0,4231.9752,棚改开工14.1万套，货币化安置比例达到75%,,14.1,抓好棚户区、“城中村”、“城边村”和各类危房改造，积极化解房地产库存，打通棚改安置和消化存量商品房的通道,14.1,0.14074515,0.15772095,0.14034228,0.15939783,1.9788262,2.2475092,0.8098226,0,6.38962,6.5374193,1,0.490988554173356,97470.0,6730.3263,6423.6743,93029.0,8.767746,11.440666,9.3029,1097.3185720000001,1294207.2406000004,1.1794271,101.0,0.3893911,1.1256893,0.11839553,0.16502886,4.75,4.533577,551.47,4184.0,0.1318045,1.8584434,0.001186093,0.21511137,2441000.0,6.6401,16208484.0,24082762.0,0.0,0.0,0.0,-0.2143077,0.0,0.0,0.0,0.029943466,middle,5
辽宁省,大连市,78.0,2017.0,8662907.0,839.8366,7596144.0,758.1734,10314.991,10019.006206231978,101.4,106.24061373120001,9430.486,9118.791,8703.313,0.09872089,0.083551265,9.212239,9.151703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,73.0,594.9,698.7501494491731,4368.9,4196.5087,棚户区改造新开工超过10万套,,10.0,,10.0,0.14176069,0.15993732,0.14074515,0.15772095,1.4074515,1.5772095,0.45565712,0,6.3883934,6.549293,1,0.490988554173356,105387.0,7363.9182,6931.359,99196.53,8.843811,11.504858,9.919653,1356.0630500000009,1045655.6972999999,0.7710967,101.0,1.1794271,0.7258022,-0.32047778,-0.2599415,4.75,4.470983,551.47,4184.0,0.1318045,1.3180449,,-0.1996712,2615964.87,6.7547,17670058.0,23995456.0,0.0,,0.0,,0.0,,0.0,0.080244064,middle,5
辽宁省,大连市,78.0,2018.0,8959293.0,775.9,8026644.0,702.1,11546.969,11432.337273892608,102.5,108.89662907448,10498.339,10019.006,9430.486,0.14106503,0.11323409,9.344201,9.258972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,73.0,595.2,699.398261646784,4359.3,,启动早期棚改小区维修改造，新开工建设棚改房6.3万套,,6.3,,,,0.16043821,0.14176069,0.15993732,,,,0,6.3888974,6.5502205,1,0.490988554173356,109644.0,7668.4823,7041.9834,100686.31,8.859645,11.519765,10.068631,1060.1663490000003,1267876.8010999998,1.1959225,101.0,0.7710967,1.0982181,0.09368894,0.17891786,4.75,4.3619347,551.47,4184.0,0.1318045,,,,2906510.0,6.6118,19217262.0,25060060.0,0.0,,,,0.0,,,0.10726929,middle,5
甘肃省,天水市,79.0,2014.0,442849.0,107.9054,425453.0,105.5047,4104.0483,4032.55020866369,102.1,102.1,3949.6084,3508.985,3508.985,0.149207,0.12557001,8.302155,8.281372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,争取棚户区改造贷款额度40.6亿元,,,,,74.0,364.4966,329.8132727731517,2590.78,2734.3265,"新开工保障性住房和棚户区改造住房18.89万套,基本建成13.49万套，发放公共租赁住房补贴2.34亿元",,7.95,实施棚户区改造7. 95万户,7.95,0.13330398,0.12730269,0.1330757,0.12731603,1.0579518,1.0121624,0.012089078,0,5.898517,5.798527,0,1.3711433314901702,15852.0,522.82,512.0666,15525.955,6.238455,9.650269,1.5525955,832.3678980000002,152842.5206,0.18362376,102.0,0.46780646,0.17984697,-1.7156489,-1.6948664,6.33,6.1998043,336.93,2557.0,0.13176769,1.0475532,,,15400.0,6.1424,94592.96,1809283.5,0.0,,0.0,,0.0,,0.0,,high,5
甘肃省,天水市,79.0,2015.0,334300.0,84.46,281100.0,74.85,3958.0867,3755.5110220440883,101.6,103.73359999999998,3620.342,4032.5503,3949.6084,-0.06870076,-0.08336683,8.23098,8.194324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,74.0,367.1723,330.7488502657827,2599.55,2742.08,,,9.81,实施棚户区改造9.81万户,9.81,0.13390283,0.12723312,0.13330398,0.12730269,1.3077121,1.2488394,0.22221462,0,5.9058313,5.801359,0,1.3711433314901702,16743.0,553.7728,533.8413,16140.383,6.2800984,9.689079,1.6140382,1134.1325990000003,153183.6393,0.13506679,102.0,0.18362376,0.13020544,-2.0386417,-2.0019858,5.31,5.118881,336.93,2557.0,0.13176769,1.292641,,,22337.487153134636,6.2272,139100.0,2511860.5,0.0,,0.0,,0.0,,0.0,-0.08704853,high,5
甘肃省,天水市,79.0,2016.0,391553.0,80.1828,353275.0,75.0086,4883.2544,4709.793277037566,101.3,105.08213679999997,4482.011,3755.511,3620.342,0.25410184,0.23800768,8.457399,8.407827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.7,实施棚户区改造1.7万套,1.7,0.53062826,74.0,370.6083,331.7492134831461,2610.0,2767.3975,实施棚户区改造13.07万户，其中货币化安置7.27万户、安置率达到55.6%,,13.07,制定我省实施方案，棚户区改造货币化补偿安置率提高到50%以上。,13.07,0.13391943,0.12710698,0.13390283,0.12723312,1.75011,1.6629368,0.5085852,0,5.915146,5.8043795,0,1.3711433314901702,17800.0,590.5136,561.9543,16939.13,6.3314204,9.737382,1.6939131,1138.2199969999995,231217.08950000003,0.20313919,102.0,0.13506679,0.19331467,-1.643436,-1.5938638,4.75,4.5202737,336.93,2557.0,0.13176769,1.7222037,0.005124353,,26580.924986069487,6.6401,176500.0,2988923.5,0.0,0.0,0.0,0.53062826,0.0,0.0,0.0,0.21350384,high,5
甘肃省,天水市,79.0,2017.0,589781.0,99.4041,508999.0,91.3357,5933.1655,5572.837346185554,101.4,106.55328671519997,5230.094,4709.7935,4482.011,0.18324453,0.16690788,8.62566,8.562184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,新开工棚户区改造2.19万户，建成棚户区改造安置住房和公租房4800套,2.19,实施棚户区改造1.5万套,1.5,0.7839016,74.0,370.9633,333.14027476500365,2625.71,2770.6965,,,,,,0.13388811,0.12687626,0.13391943,0.12710698,,,,0,5.9161034,5.8085637,0,1.3711433314901702,17979.0,598.9529,562.11584,16873.248,6.331708,9.733484,1.6873248,179.23961699999998,168939.76880000002,0.9425359,102.0,0.20313919,0.8845676,-0.12265632,-0.059181295,4.75,4.4578633,336.93,2557.0,0.13176769,,0.0065738074,0.53062826,35239.0,6.7547,238028.88,3974083.2,0.0,0.0,,0.4054651,0.0,0.0,,0.15435696,high,5
